model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
dominantclone,16p,0.11352,0.362918,0.131709,0.190171,0.153984,-0.0800566,0.983255,0.799522,0.0707103,0.503536,0.91372,0.954738,0.04569,0.101627
dominantclone,16q,0.233053,0.4905,0.240591,0.173512,0.139144,-0.00741765,0.919092,0.738412,0.106273,0.538897,0.919378,0.963225,0.0357984,0.319809
dominantclone,17p,0.112466,0.335796,0.112759,0.19112,0.153075,0.00352086,1.00002,0.799724,0.0786326,0.499293,0.88826,0.944837,0.0165572,0.989658
dominantclone,17q,0.0996354,0.329819,0.10878,0.188397,0.1494,0.0873082,0.990949,0.79203,0.11559,0.493635,0.905233,0.951909,0.0447714,0.114418
dominantclone,18p,0.122295,0.354185,0.125447,0.183069,0.14806,0.0200659,0.928077,0.75079,0.0238174,0.516266,0.925035,0.958982,0.0377363,0.261447
dominantclone,18q,0.224723,0.475333,0.225941,0.1638,0.129268,0.0319403,0.909302,0.71947,0.183166,0.533239,0.934936,0.968883,0.0485655,0.0690321
dominantclone,19p,0.120182,0.349388,0.122072,0.190854,0.155155,0.0259001,1.04112,0.846839,0.156401,0.471004,0.871287,0.93918,0.0378494,0.258296
dominantclone,19q,0.13528,0.385082,0.148288,0.189417,0.15406,0.0347939,0.993561,0.808663,0.0882975,0.479491,0.903819,0.954738,0.0371053,0.279534
dominantclone,20p,0.104238,0.332528,0.110575,0.190069,0.151941,0.073966,0.995377,0.797568,0.0856478,0.478076,0.906648,0.960396,0.054499,0.0288415
dominantclone,20q,0.0769741,0.279178,0.0779402,0.182885,0.149878,0.0313189,0.954522,0.782962,0.0813021,0.485149,0.923621,0.967468,0.036603,0.294563
dominantclone,21p,0.139684,0.378531,0.143286,0.179081,0.141279,-0.000202036,0.942265,0.743644,0.0932451,0.540311,0.919378,0.958982,0.0432229,0.138959
dominantclone,21q,0.0605243,0.255526,0.0652934,0.195869,0.157315,0.0717616,0.986586,0.794581,0.0179062,0.512023,0.88826,0.949081,0.042705,0.148061
dominantclone,22p,0.135622,0.373793,0.139721,0.189964,0.155014,0.00395962,0.997647,0.813862,0.0867987,0.468175,0.902405,0.947666,0.0417106,0.166877
dominantclone,22q,0.111079,0.333717,0.111367,0.190897,0.154016,0.016737,0.991033,0.800751,0.0738455,0.483734,0.905233,0.956153,0.0213201,0.901873
